"Reporter","Partner","Trade","Product","Indicator","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Netherlands","United-States","Import","Transportation","Import","892312.286","935317.994","1783234.2929999998","1642690.6519999998","931607.214","1486511.3290000001","1840501.713","1494502.011","1542723.877","2897730.757","3899797.537"
"Netherlands","United-States","Import","Vegetable","Import","681734.069","850030.801","1156999.4780000001","671426.4380000001","1011120.2039999999","1090900.2120000003","1107768.3709999998","1448188.7929999998","1683421.1829999997","1550771.4549999998","1679738.3730000001"
"Netherlands","United-States","Import","Wood","Import","445429.375","510415.14","572221.211","478208.59099999996","639035.204","718293.6960000001","769070.9780000001","565219.1070000001","526914.113","376591.997","374999.689"
"Spain","United-States","Export","AllProducts","Export","9453809.655","10208026.191","11134348.6","7963358.62","8665410.777","11009296.564","11586804.489","11527324.901","14129551.801","12667946.335","12540862.049"
"Spain","United-States","Export","Capitalgoods","Export","2837860.4460000014","2979442.577000003","3368105.505","2531500.7830000017","2028652.1890000019","2296389.0850000028","3103570.083000003","3304776.432999998","3367214.1320000016","3097824.3310000002","3362377.9169999985"
"Spain","United-States","Export","Consumergoods","Export","4421055.1710000085","4882122.024999998","5127432.28300001","3639046.8170000026","4087470.3649999956","5659892.290999989","5295531.995999993","5132274.665999999","6808666.814000007","5996227.519000009","5849207.839999998"
"Spain","United-States","Export","Intermediategoods","Export","1874664.2470000025","2011462.3959999986","2331487.475000002","1567924.5329999996","2244510.176","2689639.3769999985","2824582.731999991","2637136.2139999997","3482817.9480000003","3064970.5639999975","2861927.0470000007"
"Spain","United-States","Export","Rawmaterials","Export","252598.75900000008","271572.11500000005","232477.6390000001","159673.62500000006","198197.30700000015","217061.33000000007","233704.20499999996","257703.87400000004","314165.6600000001","381465.86499999976","330892.9779999998"
"Spain","United-States","Export","Animal","Export","61877.801","59983.197","67986.59999999999","59502.365","72077.959","100009.87299999999","104943.665","145514.885","193471.438","224031.923","217850.37800000003"
"Spain","United-States","Export","Chemicals","Export","1231123.923","1629694.183","1740375.5350000001","1253253.5","1455471.681","1568036.453","1472257.325","1526592.8530000001","1903512.1030000001","1645785.378","1584075.3899999997"
"Spain","United-States","Export","FoodProducts","Export","663304.33","742862.651","732888.1220000002","677079.5309999998","756832.1149999999","820569.6600000001","820327.0339999999","843372.6029999999","911902.3900000001","834905.5359999998","897768.0739999999"
"Spain","United-States","Export","Footwear","Export","201451.392","212996.191","178379.04099999997","132341.919","122504.64199999999","143506.229","151491.341","176374.171","199559.85400000002","205638.34699999998","230522.976"
"Spain","United-States","Export","Fuels","Export","1356145.659","1441277.306","2023252.965","1086745.002","1304568.911","2824349.426","2463107.769","1801358.053","2858265.65","1802051.433","1456892.959"
"Spain","United-States","Export","HidesandSkins","Export","34345.616","39966.89000000001","37296.536","24956.679","25423.393","28109.156000000003","33478.721000000005","34290.66","41959.734","46119.507","50114.562999999995"
"Spain","United-States","Export","MachandElec","Export","1718597.286","2117896.711","2539189.927","1408258.161","1386853.148","1744762.198","2465666.273","2439480.9869999997","2628378.642","2460877.869","2675254.765"
"Spain","United-States","Export","Metals","Export","683647.244","711385.699","928984.4859999999","557113.564","832710.184","990553.239","1048549.337","807445.0309999998","934871.263","981032.6299999999","709575.9610000001"
"Spain","United-States","Export","Minerals","Export","78685.106","68142.79000000001","56449.216","27264.657","30162.357","55382.785","54084.634999999995","45906.439","59989.206999999995","68857.564","76529.785"
"Spain","United-States","Export","Miscellaneous","Export","422082.306","423037.831","416052.20800000004","365298.8670000001","441970.114","485128.65599999996","527185.2829999999","695775.528","652802.0939999999","658937.723","697517.1080000001"
"Spain","United-States","Export","PlasticorRubber","Export","311796.36699999997","325415.86199999996","337052.832","220427.442","304402.50600000005","423266.70900000003","477565.672","483150.168","502428.314","411408.751","412029.292"
"Spain","United-States","Export","StoneandGlass","Export","652637.696","554460.382","431554.062","317081.19200000004","358833.385","382881.91400000005","426138.868","499738.271","532023.88","580742.9959999999","633379.393"
"Spain","United-States","Export","TextilesandClothing","Export","178105.406","194066.67399999997","190947.299","137904.69900000002","147841.48400000003","186291.624","220482.21999999997","264781.041","307610.551","353338.46400000004","438511.0609999999"
"Spain","United-States","Export","Transportation","Export","1199411.8930000002","1016344.336","814658.981","1186490.024","808630.78","628132.9319999999","637304.865","1056049.932","1496780.582","1506243.835","1379587.2719999999"
"Spain","United-States","Export","Vegetable","Export","322617.565","395837.53199999995","413309.5399999999","343976.5800000001","429761.59799999994","432808.13800000004","484134.173","495252.6780000001","676709.4630000001","657883.328","816230.2779999999"
"Spain","United-States","Export","Wood","Export","337980.06200000003","274657.956","225971.247","165664.436","187366.524","195507.573","200087.307","212241.604","229286.633","230091.04899999997","265022.793"
"United-Kingdom","China","Export","AllProducts","Export","6034543.969","7580755.103","9065641.313","8053612.752","11293784.272","14088513.51","15688190.984","18119204.81","26235499.889","27625408.709","18142280.186"
"United-Kingdom","China","Export","Capitalgoods","Export","2618348.9070000006","2934464.553","3613349.7409999995","2823892.0399999986","3643210.528000003","4158608.7459999975","4381187.57","4551783.358999998","5012481.211000001","4868651.294999996","4316550.875999999"
"United-Kingdom","China","Export","Consumergoods","Export","979554.6400000004","1452815.615","2019256.7410000023","1936100.1580000042","3944801.897999995","5321028.258999999","7070600.267000006","9079239.359999996","11620015.931999994","7778222.732000005","7138934.551999996"
"United-Kingdom","China","Export","Intermediategoods","Export","993647.6380000007","1409337.976","1496382.988000001","1128817.7670000014","1293981.889000002","1565768.8819999995","1501795.7499999977","1566200.9400000018","6376235.950000005","11963261.223000018","2732040.428000001"
"United-Kingdom","China","Export","Rawmaterials","Export","1194163.315","1438649.692","1517087.9510000004","1477326.3220000004","1958186.8669999996","2555625.0840000007","2257769.151999999","2363939.607","3060713.0010000016","2811244.2269999995","3749171.910000002"
"United-Kingdom","China","Export","Animal","Export","40506.405","41796.926999999996","39328.763","33740.351","42567.83699999999","95584.07599999999","105335.45299999998","165564.891","266131.87200000003","245105.74300000002","349557.82999999996"
"United-Kingdom","China","Export","Chemicals","Export","444131.53699999995","639676.361","910935.9590000001","897073.3470000001","1102507.763","1577178.2680000002","1719777.983","2018082.7929999998","2009268.675","2051029.9170000001","1930242.594"
"United-Kingdom","China","Export","FoodProducts","Export","145637.294","109181.226","115240.46","105479.83300000001","140052.54200000002","173058.691","186515.073","171104.082","186069.75400000002","183450.915","220789.88400000002"
"United-Kingdom","China","Export","Footwear","Export","1694.4399999999998","3087.609","3117.291","2575.3129999999996","4625.09","10084.547","9092.764000000001","11224.385","14942.405999999999","14516.572","11816.261999999999"
"United-Kingdom","China","Export","Fuels","Export","5479.32","4957.789","4247.343","7175.184","56282.998","67802.5","7671.934","330261.676","1227304.553","1048361.999","2165486.719"
"United-Kingdom","China","Export","HidesandSkins","Export","35929.342","42898.51900000001","42034.777","74017.608","124261.337","220811.39099999997","168468.187","192270.655","180416.022","163213.23799999998","98343.691"
"United-Kingdom","China","Export","MachandElec","Export","2216236.096","2457781.832","3044898.7569999998","2297021.458","3038395.9099999997","3203678.846","3312376.244","3442976.262","3723502.6890000002","3459366.069","3081681.648"
"United-Kingdom","China","Export","Metals","Export","1167922.695","1376395.358","1433507.871","1390784.3710000003","1613362.5860000001","2067128.9989999998","1734682.719","1534778.292","1435627.325","1233660.6300000001","1187669.486"
"United-Kingdom","China","Export","Minerals","Export","29736.217999999997","9129.08","13045.662","12833.596000000001","10258.54","34100.205","20489.704999999998","23265.84","18665.21","17508.099000000002","22188.965"
"United-Kingdom","China","Export","Miscellaneous","Export","385935.118","835359.6789999999","983852.4729999999","1240348.529","1134385.65","1376432.7100000002","1449965.343","1536219.573","1283107.38","1229592.057","1349119.3050000002"
"United-Kingdom","China","Export","PlasticorRubber","Export","228546.60700000002","316430.585","353398.682","350235.615","367230.36199999996","429697.284","473356.426","370328.361","477798.795","475000.13","395927.636"
"United-Kingdom","China","Export","StoneandGlass","Export","270350.967","521539.00700000004","494688.414","216813.196","377797.24899999995","400301.992","326939.272","258968.852","4935725.350000001","10505864.866","1244425.6339999998"
"United-Kingdom","China","Export","TextilesandClothing","Export","74296.13799999999","86898.46699999999","85246.334","66158.462","85151.40299999999","103129.09899999999","137341.576","175358.913","220999.78099999996","214267.995","183507.18200000003"
"United-Kingdom","China","Export","Transportation","Export","340818.88100000005","632941.302","986841.819","938582.516","2594685.1130000004","3598854.44","5338039.643","7158083.8610000005","9589425.862999998","6058554.564","5244012.748"
"United-Kingdom","China","Export","Vegetable","Export","6858.517000000001","10600.181","9990.259","16947.483","9709.467","19048.060999999998","14984.847","76830.87500000001","19805.157","24014.624","25425.301"
